"Group","Area","M664","Reference","Type","G1","G2","G3","G4","category"
"Alcohol","Afghanistan",0,0,"B",122,73,29,0,"5"
"Alcohol","Africa",45,0,"B",122,73,29,0,"3"
"Alcohol","Albania",72,0,"B",122,73,29,0,"3"
"Alcohol","Algeria",7,0,"B",122,73,29,0,"4"
"Alcohol","Americas",106,0,"B",122,73,29,0,"2"
"Alcohol","Angola",116,0,"B",122,73,29,0,"2"
"Alcohol","Antigua and Barbuda",84,0,"B",122,73,29,0,"2"
"Alcohol","Argentina",106,0,"B",122,73,29,0,"2"
"Alcohol","Armenia",13,0,"B",122,73,29,0,"4"
"Alcohol","Asia",47,0,"B",122,73,29,0,"3"
"Alcohol","Australia",136,0,"B",122,73,29,0,"1"
"Alcohol","Australia & New Zealand",132,0,"B",122,73,29,0,"1"
"Alcohol","Austria",244,0,"B",122,73,29,0,"1"
"Alcohol","Azerbaijan",154,0,"B",122,73,29,0,"1"
"Alcohol","Bahamas",106,0,"B",122,73,29,0,"2"
"Alcohol","Bangladesh",0,0,"B",122,73,29,0,"5"
"Alcohol","Barbados",86,0,"B",122,73,29,0,"2"
"Alcohol","Belarus",215,0,"B",122,73,29,0,"1"
"Alcohol","Belgium",171,0,"B",122,73,29,0,"1"
"Alcohol","Belgium-Luxembourg",0,0,"B",122,73,29,0,"5"
"Alcohol","Belize",90,0,"B",122,73,29,0,"2"
"Alcohol","Benin",16,0,"B",122,73,29,0,"4"
"Alcohol","Bermuda",78,0,"B",122,73,29,0,"2"
"Alcohol","Bolivia (Plurinational State of)",41,0,"B",122,73,29,0,"3"
"Alcohol","Bosnia and Herzegovina",234,0,"B",122,73,29,0,"1"
"Alcohol","Botswana",82,0,"B",122,73,29,0,"2"
"Alcohol","Brazil",98,0,"B",122,73,29,0,"2"
"Alcohol","Brunei Darussalam",10,0,"B",122,73,29,0,"4"
"Alcohol","Bulgaria",191,0,"B",122,73,29,0,"1"
"Alcohol","Burkina Faso",180,0,"B",122,73,29,0,"1"
"Alcohol","Cabo Verde",60,0,"B",122,73,29,0,"3"
"Alcohol","Cambodia",54,0,"B",122,73,29,0,"3"
"Alcohol","Cameroon",88,0,"B",122,73,29,0,"2"
"Alcohol","Canada",104,0,"B",122,73,29,0,"2"
"Alcohol","Caribbean",73,0,"B",122,73,29,0,"1"
"Alcohol","Central African Republic",20,0,"B",122,73,29,0,"4"
"Alcohol","Central America",54,0,"B",122,73,29,0,"3"
"Alcohol","Central Asia",47,0,"B",122,73,29,0,"3"
"Alcohol","Chad",6,0,"B",122,73,29,0,"4"
"Alcohol","Chile",95,0,"B",122,73,29,0,"2"
"Alcohol","China",96,0,"B",122,73,29,0,"2"
"Alcohol","China, Hong Kong SAR",50,0,"B",122,73,29,0,"3"
"Alcohol","China, Macao SAR",102,0,"B",122,73,29,0,"2"
"Alcohol","China, mainland",96,0,"B",122,73,29,0,"2"
"Alcohol","China, Taiwan Province of",81,0,"B",122,73,29,0,"2"
"Alcohol","Colombia",60,0,"B",122,73,29,0,"3"
"Alcohol","Congo",53,0,"B",122,73,29,0,"3"
"Alcohol","Costa Rica",82,0,"B",122,73,29,0,"2"
"Alcohol","Côte d'Ivoire",52,0,"B",122,73,29,0,"3"
"Alcohol","Croatia",159,0,"B",122,73,29,0,"1"
"Alcohol","Cuba",65,0,"B",122,73,29,0,"3"
"Alcohol","Cyprus",95,0,"B",122,73,29,0,"2"
"Alcohol","Czechia",254,0,"B",122,73,29,0,"1"
"Alcohol","Czechoslovakia",0,0,"B",122,73,29,0,"5"
"Alcohol","Democratic People's Republic of Korea",54,0,"B",122,73,29,0,"3"
"Alcohol","Denmark",164,0,"B",122,73,29,0,"1"
"Alcohol","Djibouti",15,0,"B",122,73,29,0,"4"
"Alcohol","Dominica",91,0,"B",122,73,29,0,"2"
"Alcohol","Dominican Republic",85,0,"B",122,73,29,0,"2"
"Alcohol","Eastern Africa",37,0,"B",122,73,29,0,"3"
"Alcohol","Eastern Asia",98,0,"B",122,73,29,0,"2"
"Alcohol","Eastern Europe",171,0,"B",122,73,29,0,"1"
"Alcohol","Ecuador",50,0,"B",122,73,29,0,"3"
"Alcohol","Egypt",1,0,"B",122,73,29,0,"4"
"Alcohol","El Salvador",49,0,"B",122,73,29,0,"3"
"Alcohol","Estonia",396,0,"B",122,73,29,0,"1"
"Alcohol","Ethiopia",20,0,"B",122,73,29,0,"4"
"Alcohol","Ethiopia PDR",0,0,"B",122,73,29,0,"5"
"Alcohol","Europe",168,0,"B",122,73,29,0,"1"
"Alcohol","European Union",171,0,"B",122,73,29,0,"1"
"Alcohol","Fiji",43,0,"B",122,73,29,0,"3"
"Alcohol","Finland",164,0,"B",122,73,29,0,"1"
"Alcohol","France",130,0,"B",122,73,29,0,"1"
"Alcohol","French Polynesia",88,0,"B",122,73,29,0,"2"
"Alcohol","Gabon",129,0,"B",122,73,29,0,"1"
"Alcohol","Gambia",27,0,"B",122,73,29,0,"4"
"Alcohol","Georgia",66,0,"B",122,73,29,0,"3"
"Alcohol","Germany",255,0,"B",122,73,29,0,"1"
"Alcohol","Ghana",17,0,"B",122,73,29,0,"4"
"Alcohol","Greece",99,0,"B",122,73,29,0,"2"
"Alcohol","Grenada",93,0,"B",122,73,29,0,"2"
"Alcohol","Guatemala",25,0,"B",122,73,29,0,"4"
"Alcohol","Guinea",3,0,"B",122,73,29,0,"4"
"Alcohol","Guinea-Bissau",33,0,"B",122,73,29,0,"3"
"Alcohol","Guyana",60,0,"B",122,73,29,0,"3"
"Alcohol","Haiti",71,0,"B",122,73,29,0,"3"
"Alcohol","Honduras",42,0,"B",122,73,29,0,"3"
"Alcohol","Hungary",182,0,"B",122,73,29,0,"1"
"Alcohol","Iceland",131,0,"B",122,73,29,0,"1"
"Alcohol","India",14,0,"B",122,73,29,0,"4"
"Alcohol","Indonesia",2,0,"B",122,73,29,0,"4"
"Alcohol","Iran (Islamic Republic of)",0,0,"B",122,73,29,0,"5"
"Alcohol","Iraq",5,0,"B",122,73,29,0,"4"
"Alcohol","Ireland",306,0,"B",122,73,29,0,"1"
"Alcohol","Israel",42,0,"B",122,73,29,0,"3"
"Alcohol","Italy",101,0,"B",122,73,29,0,"2"
"Alcohol","Jamaica",63,0,"B",122,73,29,0,"3"
"Alcohol","Japan",130,0,"B",122,73,29,0,"1"
"Alcohol","Jordan",2,0,"B",122,73,29,0,"4"
"Alcohol","Kazakhstan",97,0,"B",122,73,29,0,"2"
"Alcohol","Kenya",26,0,"B",122,73,29,0,"4"
"Alcohol","Kiribati",4,0,"B",122,73,29,0,"4"
"Alcohol","Kuwait",0,0,"B",122,73,29,0,"5"
"Alcohol","Kyrgyzstan",44,0,"B",122,73,29,0,"3"
"Alcohol","Land Locked Developing Countries",41,0,"B",122,73,29,0,"3"
"Alcohol","Lao People's Democratic Republic",58,0,"B",122,73,29,0,"3"
"Alcohol","Latvia",184,0,"B",122,73,29,0,"1"
"Alcohol","Least Developed Countries",24,0,"B",122,73,29,0,"4"
"Alcohol","Lebanon",37,0,"B",122,73,29,0,"3"
"Alcohol","Lesotho",34,0,"B",122,73,29,0,"3"
"Alcohol","Liberia",33,0,"B",122,73,29,0,"3"
"Alcohol","Lithuania",287,0,"B",122,73,29,0,"1"
"Alcohol","Low Income Food Deficit Countries",22,0,"B",122,73,29,0,"4"
"Alcohol","Luxembourg",306,0,"B",122,73,29,0,"1"
"Alcohol","Madagascar",11,0,"B",122,73,29,0,"4"
"Alcohol","Malawi",22,0,"B",122,73,29,0,"4"
"Alcohol","Malaysia",10,0,"B",122,73,29,0,"4"
"Alcohol","Maldives",19,0,"B",122,73,29,0,"4"
"Alcohol","Mali",6,0,"B",122,73,29,0,"4"
"Alcohol","Malta",118,0,"B",122,73,29,0,"2"
"Alcohol","Mauritania",0,0,"B",122,73,29,0,"5"
"Alcohol","Mauritius",51,0,"B",122,73,29,0,"3"
"Alcohol","Melanesia",40,0,"B",122,73,29,0,"3"
"Alcohol","Mexico",56,0,"B",122,73,29,0,"3"
"Alcohol","Micronesia",4,0,"B",122,73,29,0,"4"
"Alcohol","Middle Africa",75,0,"B",122,73,29,0,"2"
"Alcohol","Mongolia",82,0,"B",122,73,29,0,"2"
"Alcohol","Montenegro",84,0,"B",122,73,29,0,"2"
"Alcohol","Morocco",8,0,"B",122,73,29,0,"4"
"Alcohol","Mozambique",11,0,"B",122,73,29,0,"4"
"Alcohol","Myanmar",8,0,"B",122,73,29,0,"4"
"Alcohol","Namibia",122,0,"B",122,73,29,0,"1"
"Alcohol","Nepal",5,0,"B",122,73,29,0,"4"
"Alcohol","Net Food Importing Developing Countries",25,0,"B",122,73,29,0,"4"
"Alcohol","Netherlands",133,0,"B",122,73,29,0,"1"
"Alcohol","Netherlands Antilles (former)",0,0,"B",122,73,29,0,"5"
"Alcohol","New Caledonia",120,0,"B",122,73,29,0,"2"
"Alcohol","New Zealand",109,0,"B",122,73,29,0,"2"
"Alcohol","Nicaragua",35,0,"B",122,73,29,0,"3"
"Alcohol","Niger",2,0,"B",122,73,29,0,"4"
"Alcohol","Nigeria",76,0,"B",122,73,29,0,"2"
"Alcohol","Northern Africa",9,0,"B",122,73,29,0,"4"
"Alcohol","Northern America",153,0,"B",122,73,29,0,"1"
"Alcohol","Northern Europe",165,0,"B",122,73,29,0,"1"
"Alcohol","Norway",119,0,"B",122,73,29,0,"2"
"Alcohol","Oceania",124,0,"B",122,73,29,0,"1"
"Alcohol","Oman",5,0,"B",122,73,29,0,"4"
"Alcohol","Pakistan",0,0,"B",122,73,29,0,"5"
"Alcohol","Panama",106,0,"B",122,73,29,0,"2"
"Alcohol","Paraguay",80,0,"B",122,73,29,0,"2"
"Alcohol","Peru",75,0,"B",122,73,29,0,"2"
"Alcohol","Philippines",46,0,"B",122,73,29,0,"3"
"Alcohol","Poland",185,0,"B",122,73,29,0,"1"
"Alcohol","Polynesia",62,0,"B",122,73,29,0,"3"
"Alcohol","Portugal",214,0,"B",122,73,29,0,"1"
"Alcohol","Republic of Korea",135,0,"B",122,73,29,0,"1"
"Alcohol","Republic of Moldova",108,0,"B",122,73,29,0,"2"
"Alcohol","Romania",158,0,"B",122,73,29,0,"1"
"Alcohol","Russian Federation",165,0,"B",122,73,29,0,"1"
"Alcohol","Rwanda",29,0,"B",122,73,29,0,"1"
"Alcohol","Saint Kitts and Nevis",79,0,"B",122,73,29,0,"2"
"Alcohol","Saint Lucia",119,0,"B",122,73,29,0,"2"
"Alcohol","Saint Vincent and the Grenadines",114,0,"B",122,73,29,0,"2"
"Alcohol","Samoa",24,0,"B",122,73,29,0,"4"
"Alcohol","Sao Tome and Principe",62,0,"B",122,73,29,0,"3"
"Alcohol","Saudi Arabia",0,0,"B",122,73,29,0,"5"
"Alcohol","Senegal",3,0,"B",122,73,29,0,"4"
"Alcohol","Serbia",164,0,"B",122,73,29,0,"1"
"Alcohol","Serbia and Montenegro",0,0,"B",122,73,29,0,"5"
"Alcohol","Sierra Leone",50,0,"B",122,73,29,0,"3"
"Alcohol","Slovakia",151,0,"B",122,73,29,0,"1"
"Alcohol","Slovenia",133,0,"B",122,73,29,0,"1"
"Alcohol","Small Island Developing States",68,0,"B",122,73,29,0,"3"
"Alcohol","Solomon Islands",8,0,"B",122,73,29,0,"4"
"Alcohol","South Africa",148,0,"B",122,73,29,0,"1"
"Alcohol","South America",89,0,"B",122,73,29,0,"2"
"Alcohol","South-Eastern Asia",31,0,"B",122,73,29,0,"3"
"Alcohol","Southern Africa",139,0,"B",122,73,29,0,"1"
"Alcohol","Southern Asia",10,0,"B",122,73,29,0,"4"
"Alcohol","Southern Europe",134,0,"B",122,73,29,0,"1"
"Alcohol","Spain",157,0,"B",122,73,29,0,"1"
"Alcohol","Sri Lanka",10,0,"B",122,73,29,0,"4"
"Alcohol","Sudan",20,0,"B",122,73,29,0,"4"
"Alcohol","Sudan (former)",0,0,"B",122,73,29,0,"5"
"Alcohol","Suriname",88,0,"B",122,73,29,0,"2"
"Alcohol","Swaziland",84,0,"B",122,73,29,0,"2"
"Alcohol","Sweden",140,0,"B",122,73,29,0,"1"
"Alcohol","Switzerland",171,0,"B",122,73,29,0,"1"
"Alcohol","Tajikistan",5,0,"B",122,73,29,0,"4"
"Alcohol","Thailand",124,0,"B",122,73,29,0,"1"
"Alcohol","The former Yugoslav Republic of Macedonia",53,0,"B",122,73,29,0,"3"
"Alcohol","Timor-Leste",8,0,"B",122,73,29,0,"4"
"Alcohol","Togo",19,0,"B",122,73,29,0,"4"
"Alcohol","Trinidad and Tobago",59,0,"B",122,73,29,0,"3"
"Alcohol","Tunisia",19,0,"B",122,73,29,0,"4"
"Alcohol","Turkey",27,0,"B",122,73,29,0,"4"
"Alcohol","Turkmenistan",15,0,"B",122,73,29,0,"4"
"Alcohol","Uganda",83,0,"B",122,73,29,0,"2"
"Alcohol","Ukraine",162,0,"B",122,73,29,0,"1"
"Alcohol","United Kingdom",152,0,"B",122,73,29,0,"1"
"Alcohol","United Republic of Tanzania",63,0,"B",122,73,29,0,"3"
"Alcohol","United States of America",159,0,"B",122,73,29,0,"1"
"Alcohol","Uruguay",83,0,"B",122,73,29,0,"2"
"Alcohol","USSR",0,0,"B",122,73,29,0,"5"
"Alcohol","Uzbekistan",39,0,"B",122,73,29,0,"3"
"Alcohol","Vanuatu",15,0,"B",122,73,29,0,"4"
"Alcohol","Venezuela (Bolivarian Republic of)",91,0,"B",122,73,29,0,"2"
"Alcohol","Viet Nam",38,0,"B",122,73,29,0,"3"
"Alcohol","Western Africa",57,0,"B",122,73,29,0,"3"
"Alcohol","Western Asia",21,0,"B",122,73,29,0,"4"
"Alcohol","Western Europe",195,0,"B",122,73,29,0,"1"
"Alcohol","World",68,0,"B",122,73,29,0,"3"
"Alcohol","Yemen",1,0,"B",122,73,29,0,"4"
"Alcohol","Yugoslav SFR",0,0,"B",122,73,29,0,"5"
"Alcohol","Zambia",31,0,"B",122,73,29,0,"3"
"Alcohol","Zimbabwe",77,0,"B",122,73,29,0,"2"
"Dairy","Afghanistan",103,409,"A",55,139,242,409,"2"
"Dairy","Africa",74,409,"A",55,139,242,409,"2"
"Dairy","Albania",533,409,"A",55,139,242,409,"5"
"Dairy","Algeria",227,409,"A",55,139,242,409,"3"
"Dairy","Americas",252,409,"A",55,139,242,409,"4"
"Dairy","Angola",20,409,"A",55,139,242,409,"1"
"Dairy","Antigua and Barbuda",232,409,"A",55,139,242,409,"3"
"Dairy","Argentina",257,409,"A",55,139,242,409,"4"
"Dairy","Armenia",351,409,"A",55,139,242,409,"4"
"Dairy","Asia",98,409,"A",55,139,242,409,"2"
"Dairy","Australia",341,409,"A",55,139,242,409,"4"
"Dairy","Australia & New Zealand",312,409,"A",55,139,242,409,"4"
"Dairy","Austria",311,409,"A",55,139,242,409,"4"
"Dairy","Azerbaijan",235,409,"A",55,139,242,409,"3"
"Dairy","Bahamas",187,409,"A",55,139,242,409,"3"
"Dairy","Bangladesh",37,409,"A",55,139,242,409,"1"
"Dairy","Barbados",198,409,"A",55,139,242,409,"3"
"Dairy","Belarus",176,409,"A",55,139,242,409,"3"
"Dairy","Belgium",431,409,"A",55,139,242,409,"5"
"Dairy","Belgium-Luxembourg",0,409,"A",55,139,242,409,"1"
"Dairy","Belize",125,409,"A",55,139,242,409,"2"
"Dairy","Benin",16,409,"A",55,139,242,409,"1"
"Dairy","Bermuda",140,409,"A",55,139,242,409,"3"
"Dairy","Bolivia (Plurinational State of)",74,409,"A",55,139,242,409,"2"
"Dairy","Bosnia and Herzegovina",287,409,"A",55,139,242,409,"4"
"Dairy","Botswana",206,409,"A",55,139,242,409,"3"
"Dairy","Brazil",252,409,"A",55,139,242,409,"4"
"Dairy","Brunei Darussalam",139,409,"A",55,139,242,409,"1"
"Dairy","Bulgaria",260,409,"A",55,139,242,409,"4"
"Dairy","Burkina Faso",61,409,"A",55,139,242,409,"2"
"Dairy","Cabo Verde",200,409,"A",55,139,242,409,"3"
"Dairy","Cambodia",6,409,"A",55,139,242,409,"1"
"Dairy","Cameroon",28,409,"A",55,139,242,409,"1"
"Dairy","Canada",245,409,"A",55,139,242,409,"4"
"Dairy","Caribbean",113,409,"A",55,139,242,409,"2"
"Dairy","Central African Republic",23,409,"A",55,139,242,409,"1"
"Dairy","Central America",159,409,"A",55,139,242,409,"3"
"Dairy","Central Asia",283,409,"A",55,139,242,409,"4"
"Dairy","Chad",38,409,"A",55,139,242,409,"1"
"Dairy","Chile",153,409,"A",55,139,242,409,"3"
"Dairy","China",59,409,"A",55,139,242,409,"2"
"Dairy","China, Hong Kong SAR",191,409,"A",55,139,242,409,"3"
"Dairy","China, Macao SAR",87,409,"A",55,139,242,409,"2"
"Dairy","China, mainland",58,409,"A",55,139,242,409,"2"
"Dairy","China, Taiwan Province of",65,409,"A",55,139,242,409,"2"
"Dairy","Colombia",179,409,"A",55,139,242,409,"3"
"Dairy","Congo",20,409,"A",55,139,242,409,"1"
"Dairy","Costa Rica",295,409,"A",55,139,242,409,"4"
"Dairy","Côte d'Ivoire",12,409,"A",55,139,242,409,"1"
"Dairy","Croatia",317,409,"A",55,139,242,409,"4"
"Dairy","Cuba",146,409,"A",55,139,242,409,"3"
"Dairy","Cyprus",228,409,"A",55,139,242,409,"3"
"Dairy","Czechia",301,409,"A",55,139,242,409,"4"
"Dairy","Czechoslovakia",0,409,"A",55,139,242,409,"1"
"Dairy","Democratic People's Republic of Korea",6,409,"A",55,139,242,409,"1"
"Dairy","Denmark",378,409,"A",55,139,242,409,"4"
"Dairy","Djibouti",105,409,"A",55,139,242,409,"2"
"Dairy","Dominica",221,409,"A",55,139,242,409,"3"
"Dairy","Dominican Republic",117,409,"A",55,139,242,409,"2"
"Dairy","Eastern Africa",66,409,"A",55,139,242,409,"2"
"Dairy","Eastern Asia",62,409,"A",55,139,242,409,"2"
"Dairy","Eastern Europe",282,409,"A",55,139,242,409,"4"
"Dairy","Ecuador",229,409,"A",55,139,242,409,"3"
"Dairy","Egypt",94,409,"A",55,139,242,409,"2"
"Dairy","El Salvador",195,409,"A",55,139,242,409,"3"
"Dairy","Estonia",420,409,"A",55,139,242,409,"5"
"Dairy","Ethiopia",72,409,"A",55,139,242,409,"2"
"Dairy","Ethiopia PDR",0,409,"A",55,139,242,409,"1"
"Dairy","Europe",319,409,"A",55,139,242,409,"4"
"Dairy","European Union",337,409,"A",55,139,242,409,"4"
"Dairy","Fiji",67,409,"A",55,139,242,409,"2"
"Dairy","Finland",539,409,"A",55,139,242,409,"5"
"Dairy","France",362,409,"A",55,139,242,409,"4"
"Dairy","French Polynesia",178,409,"A",55,139,242,409,"3"
"Dairy","Gabon",55,409,"A",55,139,242,409,"1"
"Dairy","Gambia",86,409,"A",55,139,242,409,"2"
"Dairy","Georgia",254,409,"A",55,139,242,409,"4"
"Dairy","Germany",365,409,"A",55,139,242,409,"4"
"Dairy","Ghana",13,409,"A",55,139,242,409,"1"
"Dairy","Greece",392,409,"A",55,139,242,409,"4"
"Dairy","Grenada",164,409,"A",55,139,242,409,"3"
"Dairy","Guatemala",78,409,"A",55,139,242,409,"2"
"Dairy","Guinea",36,409,"A",55,139,242,409,"1"
"Dairy","Guinea-Bissau",37,409,"A",55,139,242,409,"1"
"Dairy","Guyana",205,409,"A",55,139,242,409,"3"
"Dairy","Haiti",45,409,"A",55,139,242,409,"1"
"Dairy","Honduras",144,409,"A",55,139,242,409,"3"
"Dairy","Hungary",252,409,"A",55,139,242,409,"4"
"Dairy","Iceland",582,409,"A",55,139,242,409,"5"
"Dairy","India",129,409,"A",55,139,242,409,"2"
"Dairy","Indonesia",19,409,"A",55,139,242,409,"1"
"Dairy","Iran (Islamic Republic of)",66,409,"A",55,139,242,409,"2"
"Dairy","Iraq",34,409,"A",55,139,242,409,"1"
"Dairy","Ireland",386,409,"A",55,139,242,409,"4"
"Dairy","Israel",282,409,"A",55,139,242,409,"4"
"Dairy","Italy",288,409,"A",55,139,242,409,"4"
"Dairy","Jamaica",162,409,"A",55,139,242,409,"3"
"Dairy","Japan",113,409,"A",55,139,242,409,"2"
"Dairy","Jordan",133,409,"A",55,139,242,409,"2"
"Dairy","Kazakhstan",480,409,"A",55,139,242,409,"5"
"Dairy","Kenya",165,409,"A",55,139,242,409,"3"
"Dairy","Kiribati",14,409,"A",55,139,242,409,"1"
"Dairy","Kuwait",217,409,"A",55,139,242,409,"3"
"Dairy","Kyrgyzstan",376,409,"A",55,139,242,409,"4"
"Dairy","Land Locked Developing Countries",114,409,"A",55,139,242,409,"2"
"Dairy","Lao People's Democratic Republic",7,409,"A",55,139,242,409,"1"
"Dairy","Latvia",360,409,"A",55,139,242,409,"4"
"Dairy","Least Developed Countries",66,409,"A",55,139,242,409,"2"
"Dairy","Lebanon",171,409,"A",55,139,242,409,"3"
"Dairy","Lesotho",40,409,"A",55,139,242,409,"1"
"Dairy","Liberia",6,409,"A",55,139,242,409,"1"
"Dairy","Lithuania",317,409,"A",55,139,242,409,"4"
"Dairy","Low Income Food Deficit Countries",117,409,"A",55,139,242,409,"2"
"Dairy","Luxembourg",385,409,"A",55,139,242,409,"4"
"Dairy","Madagascar",43,409,"A",55,139,242,409,"1"
"Dairy","Malawi",13,409,"A",55,139,242,409,"1"
"Dairy","Malaysia",56,409,"A",55,139,242,409,"2"
"Dairy","Maldives",204,409,"A",55,139,242,409,"3"
"Dairy","Mali",211,409,"A",55,139,242,409,"3"
"Dairy","Malta",312,409,"A",55,139,242,409,"4"
"Dairy","Mauritania",307,409,"A",55,139,242,409,"4"
"Dairy","Mauritius",147,409,"A",55,139,242,409,"3"
"Dairy","Melanesia",73,409,"A",55,139,242,409,"2"
"Dairy","Mexico",163,409,"A",55,139,242,409,"3"
"Dairy","Micronesia",14,409,"A",55,139,242,409,"1"
"Dairy","Middle Africa",27,409,"A",55,139,242,409,"1"
"Dairy","Mongolia",244,409,"A",55,139,242,409,"4"
"Dairy","Montenegro",514,409,"A",55,139,242,409,"5"
"Dairy","Morocco",73,409,"A",55,139,242,409,"2"
"Dairy","Mozambique",8,409,"A",55,139,242,409,"1"
"Dairy","Myanmar",50,409,"A",55,139,242,409,"1"
"Dairy","Namibia",110,409,"A",55,139,242,409,"2"
"Dairy","Nepal",109,409,"A",55,139,242,409,"2"
"Dairy","Net Food Importing Developing Countries",113,409,"A",55,139,242,409,"2"
"Dairy","Netherlands",460,409,"A",55,139,242,409,"5"
"Dairy","Netherlands Antilles (former)",0,409,"A",55,139,242,409,"1"
"Dairy","New Caledonia",232,409,"A",55,139,242,409,"3"
"Dairy","New Zealand",169,409,"A",55,139,242,409,"3"
"Dairy","Nicaragua",139,409,"A",55,139,242,409,"1"
"Dairy","Niger",86,409,"A",55,139,242,409,"2"
"Dairy","Nigeria",12,409,"A",55,139,242,409,"1"
"Dairy","Northern Africa",162,409,"A",55,139,242,409,"3"
"Dairy","Northern America",356,409,"A",55,139,242,409,"4"
"Dairy","Northern Europe",371,409,"A",55,139,242,409,"4"
"Dairy","Norway",375,409,"A",55,139,242,409,"4"
"Dairy","Oceania",294,409,"A",55,139,242,409,"4"
"Dairy","Oman",271,409,"A",55,139,242,409,"4"
"Dairy","Pakistan",321,409,"A",55,139,242,409,"4"
"Dairy","Panama",185,409,"A",55,139,242,409,"3"
"Dairy","Paraguay",132,409,"A",55,139,242,409,"2"
"Dairy","Peru",102,409,"A",55,139,242,409,"2"
"Dairy","Philippines",18,409,"A",55,139,242,409,"1"
"Dairy","Poland",288,409,"A",55,139,242,409,"4"
"Dairy","Polynesia",137,409,"A",55,139,242,409,"2"
"Dairy","Portugal",262,409,"A",55,139,242,409,"4"
"Dairy","Republic of Korea",41,409,"A",55,139,242,409,"1"
"Dairy","Republic of Moldova",335,409,"A",55,139,242,409,"4"
"Dairy","Romania",431,409,"A",55,139,242,409,"5"
"Dairy","Russian Federation",282,409,"A",55,139,242,409,"4"
"Dairy","Rwanda",12,409,"A",55,139,242,409,"1"
"Dairy","Saint Kitts and Nevis",215,409,"A",55,139,242,409,"3"
"Dairy","Saint Lucia",156,409,"A",55,139,242,409,"3"
"Dairy","Saint Vincent and the Grenadines",135,409,"A",55,139,242,409,"2"
"Dairy","Samoa",77,409,"A",55,139,242,409,"2"
"Dairy","Sao Tome and Principe",35,409,"A",55,139,242,409,"1"
"Dairy","Saudi Arabia",153,409,"A",55,139,242,409,"3"
"Dairy","Senegal",30,409,"A",55,139,242,409,"1"
"Dairy","Serbia",230,409,"A",55,139,242,409,"3"
"Dairy","Serbia and Montenegro",0,409,"A",55,139,242,409,"1"
"Dairy","Sierra Leone",12,409,"A",55,139,242,409,"1"
"Dairy","Slovakia",189,409,"A",55,139,242,409,"3"
"Dairy","Slovenia",328,409,"A",55,139,242,409,"4"
"Dairy","Small Island Developing States",110,409,"A",55,139,242,409,"2"
"Dairy","Solomon Islands",19,409,"A",55,139,242,409,"1"
"Dairy","South Africa",85,409,"A",55,139,242,409,"2"
"Dairy","South America",213,409,"A",55,139,242,409,"3"
"Dairy","South-Eastern Asia",27,409,"A",55,139,242,409,"1"
"Dairy","Southern Africa",89,409,"A",55,139,242,409,"2"
"Dairy","Southern Asia",136,409,"A",55,139,242,409,"2"
"Dairy","Southern Europe",286,409,"A",55,139,242,409,"4"
"Dairy","Spain",252,409,"A",55,139,242,409,"4"
"Dairy","Sri Lanka",63,409,"A",55,139,242,409,"2"
"Dairy","Sudan",315,409,"A",55,139,242,409,"4"
"Dairy","Sudan (former)",0,409,"A",55,139,242,409,"1"
"Dairy","Suriname",75,409,"A",55,139,242,409,"2"
"Dairy","Swaziland",108,409,"A",55,139,242,409,"2"
"Dairy","Sweden",453,409,"A",55,139,242,409,"5"
"Dairy","Switzerland",412,409,"A",55,139,242,409,"5"
"Dairy","Tajikistan",97,409,"A",55,139,242,409,"2"
"Dairy","Thailand",45,409,"A",55,139,242,409,"1"
"Dairy","The former Yugoslav Republic of Macedonia",204,409,"A",55,139,242,409,"3"
"Dairy","Timor-Leste",11,409,"A",55,139,242,409,"1"
"Dairy","Togo",10,409,"A",55,139,242,409,"1"
"Dairy","Trinidad and Tobago",171,409,"A",55,139,242,409,"3"
"Dairy","Tunisia",175,409,"A",55,139,242,409,"3"
"Dairy","Turkey",309,409,"A",55,139,242,409,"4"
"Dairy","Turkmenistan",223,409,"A",55,139,242,409,"3"
"Dairy","Uganda",64,409,"A",55,139,242,409,"2"
"Dairy","Ukraine",236,409,"A",55,139,242,409,"3"
"Dairy","United Arab Emirates",220,409,"A",55,139,242,409,"3"
"Dairy","United Kingdom",342,409,"A",55,139,242,409,"4"
"Dairy","United Republic of Tanzania",59,409,"A",55,139,242,409,"2"
"Dairy","United States of America",368,409,"A",55,139,242,409,"4"
"Dairy","Uruguay",327,409,"A",55,139,242,409,"4"
"Dairy","USSR",0,409,"A",55,139,242,409,"1"
"Dairy","Uzbekistan",217,409,"A",55,139,242,409,"3"
"Dairy","Vanuatu",51,409,"A",55,139,242,409,"1"
"Dairy","Venezuela (Bolivarian Republic of)",147,409,"A",55,139,242,409,"3"
"Dairy","Viet Nam",27,409,"A",55,139,242,409,"1"
"Dairy","Western Africa",34,409,"A",55,139,242,409,"1"
"Dairy","Western Asia",197,409,"A",55,139,242,409,"3"
"Dairy","Western Europe",376,409,"A",55,139,242,409,"4"
"Dairy","World",140,409,"A",55,139,242,409,"3"
"Dairy","Yemen",55,409,"A",55,139,242,409,"1"
"Dairy","Yugoslav SFR",0,409,"A",55,139,242,409,"1"
"Dairy","Zambia",15,409,"A",55,139,242,409,"1"
"Dairy","Zimbabwe",49,409,"A",55,139,242,409,"1"
"Fats & Oils","Afghanistan",125,98,"B",458.5,332,224.5,98,"4"
"Fats & Oils","Africa",224,98,"B",458.5,332,224.5,98,"4"
